ID|grapheme|phoneme
a8856b1c-c657-4c2a-84e8-847aac2cede9|মন্ত্রীর সহধর্মিণী মোছাম্মদ কুলসুম চিকিৎসারত অবস্থায় মারা যান।|m_1 o n t̪ r i r_2 ʃ_1 ɔ h o d̪ʰ o r m i n i_2 m_1 o s a m m ɔ d̪_2 k_1 u l s u m_2 c_1 i k i t̪ ʃ a r ɔ t̪ o_2 ɔ_1 b o s t̪ʰ a ʲ_2 m_1 a r a_2 ɟ_1 a n_2
a88b1565-da91-425a-897d-6d2dcfb9d474|নিকটাত্মীয়দের পদত্যাগপত্র বাণিজ্যক্ষেত্রে বিরল।|n_1 i k ɔ t a t̪ t̪ ĩ ʲ o d̪ e r_2 p_1 ɔ d̪ o t̪ æ g p ɔ t̪ t̪ r o_2 b_1 a n i ɟ ɟ o kʰ e t̪ t̪ r e_2 b_1 i r ɔ l_2
a88c3d68-622e-4a1e-a250-0082bb43c9b7|সুস্মিতা শব্দটির অর্থ হলো, যার হাসি খুব সুন্দর।|ʃ_1 u ʃ m i t̪ a_2 ʃ_1 ɔ b d̪ o t i r_2 ɔ_1 r t̪ t̪ʰ o_2 h_1 o l o_2 ɟ_1 a r_2 h_1 a ʃ i_2 kʰ_1 u b_2 ʃ_1 u n d̪ ɔ r_2
a890194b-d7c1-42a7-b7d8-070592aacb0d|উলা উলুম উলেন উশু উষা|u_1 l a_2 u_1 l m_2 u_1 l e n_2 u_1 ʃ u_2 u_1 ʃ a_2
a8991575-87d9-464b-b50c-e920c88086c7|তার ধারণা নদী দেখলে নাকি মন শান্ত হয়।|t̪_1 a r_2 d̪ʰ_1 a r o n a_2 n_1 o d̪ i_2 d̪_1 e kʰ l e_2 n_1 a k i_2 m_1 o n_2 ʃ_1 a n t̪ o_2 h_1 ɔ ʲ_2
a89de6fb-ad1b-4839-a2a1-d3213a6768f6|ওজেলেং|o_1 ɟ e l e ŋ_2
a8a7fd2f-bb65-40a8-9c29-aedaeb441dba|লাংয়িপাড়া পার্বত্য অঞ্চল|l_1 a ŋ i p a r a_2 p_1 a r b b o t̪ t̪ o_2 ɔ_1 n c ɔ l_2
a8aaafaf-6d6a-49b7-bc58-2d01421dd934|আচমকা কানে আওয়াজ এলো -সাপ !|a_1 c ɔ m k a_2 k_1 a n e_2 a_1 o̯ a ɟ_2 e_1 l o - ʃ a p_2
a8ad864d-5980-467a-ad11-20e50f6b90b5|রংটি মানে রঙ চা|r_1 ɔ ŋ t i_2 m_1 a n e_2 r_1 ɔ ŋ_2 c_1 a_2
a8b1d318-e791-4989-9d54-149a9032edcc|চিড়িয়াখানাটির লুটপাটকারীদের অভিজ্ঞতাসম্পন্ন মনে হচ্ছে।|c_1 i ɽ i ʲ a kʰ a n a t i r_2 l_1 u t p a t k a r i d̪ e r_2 o_1 bʰ i g g ɔ̃ t̪ a ʃ ɔ m p o n n o_2 m_1 o n e_2 h_1 o c cʰ e_2
a8c368b0-a83c-4fe2-b806-029b1a7df848|তার বাসা স্টপেজ থেকে অনেক দূরে।|t̪_1 a r_2 b_1 a ʃ a_2 s_1 t ɔ p e ɟ_2 t̪ʰ_1 e k e_2 ɔ_1 n e k_2 d̪_1 u r e_2
a8ca6473-87a9-4e2a-991d-f8dcc9e9ae5d|হাত বেঁধে নদীতে ফেলে দাও ।|h_1 a t̪_2 b_1 ẽ d̪ʰ e_2 n_1 o d̪ i t̪ e_2 pʰ_1 e l e_2 d̪_1 a o̯_2
a8d02616-2fa8-4f05-807f-2b567bace9cd|পিছসই বাজে একটা শব্দ।|p_1 i cʰ ʃ o i̯_2 b_1 a ɟ e_2 æ_1 k t a_2 ʃ_1 ɔ b d̪ o_2
a8d69da5-114b-4381-8ba2-d63351140b34|আতহার আলি খান|a_1 t̪ h a r_2 a_1 l i_2 kʰ_1 a n_2
a8e24ac6-e389-45ec-8505-1c03a0ab050d|খন|kʰ_1 ɔ n_2
a8e4189c-9c28-4f97-85c7-f9a0f5ce654c|আইসিইউতে আবাসভূমি আরওয়াহতে|a_1 i̯ s i i u̯ t̪ e_2 a_1 b a ʃ bʰ u m i_2 a_1 r o ʷ a h t̪ e_2
a8e67b93-7ec6-4ebd-9169-fd8233d35e8e|আশেপাশেই তারা ছড়িয়ে ছিটিয়ে আছেন।|a_1 ʃ e p a ʃ e i̯_2 t̪_1 a r a_2 cʰ_1 o ɽ i ʲ e_2 cʰ_1 i t i ʲ e_2 a_1 cʰ e n_2
a8eb713a-f6c6-4d2d-aced-7e93c434cc08|ফাইলেরিয়াসিস রোগিদের আইসোলেশনে থাকা উচিত।|pʰ_1 a i̯ l e r i ʲ a s i s_2 r_1 o g i d̪ e r_2 a_1 i̯ s o l e ʃ o n e_2 t̪ʰ_1 a k a_2 u_1 c i t̪_2
a8ee4ceb-7aab-4d43-8569-fc5b36b2b9a7|অঠিগোমা|ɔ_1 tʰ i g o m a_2
a8f163fa-39a3-4d8a-af7a-aa8c117a2229|ঘচঘচ করে কাগজগুলো কেটে ফেলো।|gʰ_1 ɔ c gʰ ɔ c_2 k_1 o r e_2 k_1 a g o ɟ g u l o_2 k_1 e t e_2 pʰ_1 e l o_2
a8f28881-1e11-4f03-af30-1f88a1c87c0f|খামখেয়ালির শ্বাস্তি সে পাবে।|kʰ_1 a m kʰ e ʲ a l i r_2 ʃ_1 a s t̪ i_2 ʃ_1 e_2 p_1 a b e_2
a9008477-31a4-4b51-b6a1-da66db57f61b|আগ্‌বাজি|a_1 g b a ɟ i_2
a9093937-858f-47c5-9d9c-f4a08d6ac962|ভুল মানুষকে ভোট দিন।|bʰ_1 u l_2 m_1 a n u ʃ k e_2 bʰ_1 o t_2 d̪_1 i n_2
a90afb2a-94f2-4360-abfe-d2bd0a34a343|ওঠবস করা তোমার শ্বাস্তি।|o_1 tʰ b o ʃ_2 k_1 ɔ r a_2 t̪_1 o m a r_2 ʃ_1 a s t̪ i_2
a91c0615-dd2e-4a4d-abb3-0acb55e4725b|গিগাবাইট মাদারবোর্ডের দাম অনেক বেশি।|g_1 i g a b a i̯ t_2 m_1 a d̪ a r b o r d e r_2 d̪_1 a m_2 ɔ_1 n e k_2 b_1 e ʃ i_2
a946869b-8acb-4b76-a69d-71cdc59c30a8|অথ্‌|ɔ_1 t̪ʰ_2
a94b44ed-702d-4351-8290-9ab0c2637c49|আলুই প্রধান খাবার|a_1 l u i̯_2 p_1 r o d̪ʰ a n_2 kʰ_1 a b a r_2
a94e79f1-6acb-4850-903d-5990c949b8d6|‘আফটার হোপ ইংলিশ’ নাটকটি লিখেছেন ইরফান ছফা,নাটকের নামটা নিছকই ফালতু।|a_1 pʰ t a r_2 h_1 o p_2 i_1 ŋ l i ʃ_2 n_1 a t ɔ k t i_2 l_1 i kʰ e cʰ e n_2 i_1 r pʰ a n_2 cʰ_1 ɔ pʰ a_2 n_1 a t o k e r_2 n_1 a m t a_2 n_1 i cʰ ɔ k i_2 pʰ_1 a l t̪ u_2
a94eb49c-d7c6-4b96-8b17-d7e4f792b406|যেমন: চাল, ডাল, তেল, আলু, গুড়, মুড়ি ভাজা ইত্যাদি।|ɟ_1 æ m o n_2 c_1 a l_2 d_1 a l_2 t̪_1 e l_2 a_1 l u_2 g_1 u ɽ_2 m_1 u r i_2 bʰ_1 a ɟ a_2 i_1 t̪ t̪ a d̪ i_2
a950a91a-e043-42e9-b4ae-0fe0d9524a13|হিসহিস শব্দ হুঁশ হুগলী|h_1 i ʃ h i ʃ_2 ʃ_1 ɔ b d̪ o_2 h_1 ũ ʃ_2 h_1 u g l i_2
a95ce85e-d826-4c41-ba15-2817e6c30b74|আউশে আউশ ধান|a_1 u̯ ʃ e_2 a_1 u̯ ʃ_2 d̪ʰ_1 a n_2
a96a0b90-5ca3-4b70-b2e7-41ea83c7802b|বিদেশে এনভায়রনমেন্টাল সায়েন্সের অনেক ডিমান্ড।|b_1 i d̪ e ʃ e_2 e_1 n bʰ a ʲ r o n m e n t a l_2 s_1 a ʲ e n s e r_2 ɔ_1 n e k_2 d_1 i m a n d_2
a97959f4-2776-4340-a415-8c69bfc399ac|হাড় হিম করা শব্দে ঘুম ভাঙল!|h_1 a ɽ_2 h_1 i m_2 k_1 ɔ r a_2 ʃ_1 ɔ b d̪ e_2 gʰ_1 u m_2 bʰ_1 a ŋ l o_2
a97d8c41-b0cc-4939-871d-6d272b02fca1|পূর্ণ রুপ লিখুনঃ পিই, পিউ, পিএ|p_1 u r n o_2 r_1 u p_2 l_1 i kʰ u n_2 p_1 i i̯_2 p_1 i u̯_2 p_1 i e_2
a99aaee9-1892-4ed7-baba-1c78a7a67f97|পুআত্|p_1 u a t̪_2
a99b9393-5411-440e-85fe-4f4915cf19d3|অজিজ্ঞাস্য মানে যা জিজ্ঞাসা করা হয় না।|ɔ_1 ɟ i g g ã ʃ ʃ o_2 m_1 a n e_2 ɟ_1 a_2 ɟ_1 i g g ã ʃ a_2 k_1 ɔ r a_2 h_1 ɔ ʲ_2 n_1 a_2
a99d1c95-6298-44f3-997f-ba17b1a436ad|ট্রাইব্যুনালের আনুগত্য স্বীকার করে এনহ্যান্সমেন্ট দাও।|t_1 r a i̯ b u n a l e r_2 a_1 n u g ɔ t̪ t̪ o_2 ʃ_1 i k a r_2 k_1 o r e_2 e_1 n h æ n s m e n t_2 d̪_1 a o̯_2
a99d4ab4-fc3b-45fb-836a-d23c2bcfb537|অঁনে|ɔ̃_1 n e_2
a9a4e41b-fcaf-4a10-b056-b06ec65b4a7a|পাইপ দিয়ে আউশ ধানে সেচ দিতেই নলকূপ খনন।|p_1 a i̯ p_2 d̪_1 i ʲ e_2 a_1 u̯ ʃ_2 d̪ʰ_1 a n e_2 ʃ_1 e c_2 d̪_1 i t̪ e i̯_2 n_1 ɔ l k u p_2 kʰ_1 ɔ n o n_2
a9a53308-165d-4f4f-88a5-33c07a730344|তব্‌ দেখা পাই।চিরদিন কেনো পাই না।|t̪_1 ɔ b_2 d̪_1 æ kʰ a_2 p_1 a i̯_2 p3 c_1 i r o d̪ i n_2 k_1 æ n o_2 p_1 a i̯_2 n_1 a_2
a9b165fe-490d-49a9-9964-c0d07d89731c|রোপ মানে দড়ি।|r_1 o p_2 m_1 a n e_2 d̪_1 o ɽ i_2
a9b9db79-98b9-4c64-aacc-32cf17d92e60|চতুর্থাংশ অধ্যায় পাঠ শেষ।|c_1 o t̪ u r t̪ʰ a ŋ ʃ o_2 o_1 d̪ d̪ʰ a ʲ_2 p_1 a tʰ_2 ʃ_1 e ʃ_2
a9bde8e5-6260-4ff6-be31-eab1ad542ce8|মাঠকে সুন্দর করে পরিচর্চা করো|m_1 a tʰ k e_2 ʃ_1 u n d̪ ɔ r_2 k_1 o r e_2 p_1 o r i c ɔ r c a_2 k_1 ɔ r o_2
a9c05112-fe4a-4474-a7f3-a8f51fb97f3b|কয়েকটি ভুল নামের বানান শওন লৎফার ঝষি|k_1 ɔ ʲ e k t i_2 bʰ_1 u l_2 n_1 a m e r_2 b_1 a n a n_2 ʃ_1 ɔ o̯ n_2 l_1 ɔ t̪ pʰ a r_2 ɟʰ_1 o ʃ i_2
a9c3916c-bfa1-4923-ba4a-718eb5473976|অবিশ্যাটা|ɔ_1 b i ʃ ʃ a t a_2
a9c8b6e9-6bd9-4f30-8e75-e4c8a918f0f0|অতত|ɔ_1 t̪ o t̪_2
a9cc784e-5826-463e-9c12-6ce5f939165d|কূআর|k_1 u a r_2
a9ce0be3-398c-4212-92cd-a9beb1f6da8b|টিকলি খাচ্ছে|t_1 i k l i_2 kʰ_1 a c cʰ e_2
a9d3ee9a-e677-4f20-8911-7003ae267dac|ঘুচতে ওয়ারেন্টি উৎসাহিত কমান্ড|gʰ_1 u c t̪ e_2 o_1 ʷ a r e n t i_2 u_1 t̪ ʃ a h i t̪ o_2 k_1 ɔ m a n d_2
a9d7ad2b-0f0c-4a9f-8d42-e41e352485d3|অফে খুব ভালো খেলে সাকিব|ɔ_1 pʰ e_2 kʰ_1 u b_2 bʰ_1 a l o_2 kʰ_1 e l e_2 ʃ_1 a k i b_2
a9f426b7-0b65-4fc5-b718-7535df5c49b2|চৌকো কি?|c_1 o u̯ k o_2 k_1 i_2
a9fb6fa6-8116-4bbc-b2b8-641f4816379c|আমার জন্য একটা পানির বোতল কেন।|a_1 m a r_2 ɟ_1 o n n o_2 æ_1 k t a_2 p_1 a n i r_2 b_1 o t̪ o l_2 k_1 e n_2
a9fcab61-b55b-4105-b1b8-93a9c53631f1|আগামীকাল সকালে ওগুলো তুমি নিজের হাতে রোপণ করবে।|a_1 g a m i k a l_2 ʃ_1 ɔ k a l e_2 o_1 g u l o_2 t̪_1 u m i_2 n_1 i ɟ e r_2 h_1 a t̪ e_2 r_1 o p o n_2 k_1 o r b e_2
a9fe46f2-68f9-4338-8c76-d14a5c51070f|স্টেজের পেছনে গান গাওয়া হচ্ছে।|s_1 t e ɟ e r_2 p_1 e cʰ o n e_2 g_1 a n_2 g_1 a o̯ ʷ a_2 h_1 o c cʰ e_2
aa05df1a-3246-40f4-a63d-432c41d1ab96|অতিরিক্ত জিলদ সমেত ইহার পত্র সংখ্যা কত হলো?|o_1 t̪ i r i k t̪ o_2 ɟ_1 i l ɔ d̪_2 ʃ_1 ɔ m e t̪_2 i_1 h a r_2 p_1 ɔ t̪ r o_2 ʃ_1 o ŋ kʰ a_2 k_1 ɔ t̪ o_2 h_1 o l o_2
aa0835c3-2081-4642-8ee9-280629e65a0b|টেম্‌|t_1 e m_2
aa0d86a1-f07f-418f-8f26-a687511d7639|খওয়া করা খারাপ কাজ।|kʰ_1 ɔ ʷ a_2 k_1 ɔ r a_2 kʰ_1 a r a p_2 k_1 a ɟ_2
aa0edf47-25bb-4eed-8b5f-fc47b959dc3b|কলাছড়|k_1 ɔ l a cʰ ɔ ɽ_2
aa17c02a-84fb-467d-9f58-7fabaf5ed303|বেগলিখ্ নাটকটি অনুবাদ করো।|b_1 e g l i kʰ_2 n_1 a t ɔ k t i_2 o_1 n u b a d̪_2 k_1 ɔ r o_2
aa19e041-b5a2-4cd5-8d20-c436ccaf5f80|আলেয়া আশনা  আশফাক|a_1 l e ʲ a_2 a_1 ʃ n a_2 a_1 ʃ pʰ a k_2
aa26e0c0-4603-4347-8099-860ac7d39a55|আরনল্ড চৌধুরী খান ।|a_1 r n ɔ l d_2 c_1 o u̯ d̪ʰ u r i_2 kʰ_1 a n_2
aa2fda87-3071-4a6f-855a-6352089960a4|রাস্তার পাশের ভিজে গাছগুলোর ডাল ধরে নাড়া দিয়ে একে অন্যকে ভিজিয়ে দেওয়া।|r_1 a s t̪ a r_2 p_1 a ʃ e r_2 bʰ_1 i ɟ e_2 g_1 a cʰ g u l o r_2 d_1 a l_2 d̪ʰ_1 ɔ r e_2 n_1 a ɽ a_2 d̪_1 i ʲ e_2 e_1 k e_2 o_1 n n o k e_2 bʰ_1 i ɟ i ʲ e_2 d̪_1 e o̯ ʷ a_2
aa32c25c-34f7-4fac-97e2-2d7b2965bc9a|আগুমোর্‌ভাঙ্যা|a_1 g u m o r bʰ a ŋ ŋ a_2
aa385d83-6180-463c-93be-048cf74ac09b|খুঁজছি তোমাকে|kʰ_1 ũ ɟ cʰ i_2 t̪_1 o m a k e_2
aa390ba6-0ce3-43b4-84e4-38081f20e754|অবসরে নিরলস ছুটোছুটি, হইচই, দুষ্টুমি, হুটহাট টুপটাপ কিংবা ঝুম বৃষ্টিতে ভেজা আমার প্রিয়।|ɔ_1 b o ʃ ɔ r e_2 n_1 i r ɔ l ɔ ʃ_2 cʰ_1 u t o cʰ u t i_2 h_1 o i̯ c o i̯_2 d̪_1 u ʃ t u m i_2 h_1 u t h a t_2 t_1 u p t a p_2 k_1 i ŋ b a_2 ɟʰ_1 u m_2 b_1 r i ʃ t i t̪ e_2 bʰ_1 e ɟ a_2 a_1 m a r_2 p_1 r i ʲ o_2
aa400db1-6edb-4863-8850-26d24e5bc5c0|রুল জারি হয়েছে তাদের বিরুদ্ধে।|r_1 u l_2 ɟ_1 a r i_2 h_1 e ʲ e cʰ e_2 t̪_1 a d̪ e r_2 b_1 i r u d̪ d̪ʰ e_2
aa4a8239-7a94-4d5b-b046-022d4f9e3e5d|খতম তারাবি পড়তে যাই চলো।|kʰ_1 ɔ t̪ o m_2 t̪_1 a r a b i_2 p_1 o ɽ t̪ e_2 ɟ_1 a i̯_2 c_1 ɔ l o_2
aa50cf7e-d0cc-4845-99b5-9de5da21dac9|জ্ঞানাতীত মানে জ্ঞানের অতীত|g_1 æ̃ n a t̪ i t̪_2 m_1 a n e_2 g_1 æ̃ n e r_2 o_1 t̪ i t̪_2
aa61388e-b5fe-4400-8a6a-b120613451cf|বিবিসিকে দেওয়া টেলিফোন সাক্ষাৎকারে সাংবাদিকদের এ কথা বলেন।|b_1 i b i s i k e_2 d̪_1 e o̯ ʷ a_2 t_1 e l i pʰ o n_2 ʃ_1 a k kʰ a t̪ k a r e_2 ʃ_1 a ŋ b a d̪ i k d̪ e r_2 e k_1 ɔ t̪ʰ a_2 b_1 ɔ l e n_2
aa63b431-2ac9-4c8d-b8a9-b2a339535ae3|কতবেল খেতে দারুণ মজা।|k_1 ɔ t̪ b e l_2 kʰ_1 e t̪ e_2 d̪_1 a r u n_2 m_1 ɔ ɟ a_2
aa682e3e-0eed-4d57-b6b2-1c402d3f4542|তার পুরো নাম ফছিউল আলম।|t̪_1 a r_2 p_1 u r o_2 n_1 a m_2 pʰ_1 o cʰ i u l_2 a_1 l o m_2
aa6b5f1e-e8d1-4652-ad36-5e3529892e83|হাড্ডিগুড্ডি ভেঙ্গে ফেলবো|h_1 a d d i g u d d i_2 bʰ_1 e ŋ g e_2 pʰ_1 e l b o_2
aa78300d-20c1-4c7b-b572-0a7c34752156|অস্বস্তি অভিভাবকদের; প্রশ্নপত্রে বিভ্রাট।|ɔ_1 ʃ ʃ o s t̪ i_2 o_1 bʰ i bʰ a b o k d̪ e r_2 p2 p_1 r o ʃ n o p ɔ t̪ t̪ r e_2 b_1 i b bʰ r a t_2
aa84cbf1-2f44-48ab-ae32-cdc706214d4d|ডেস্ট্রয়ার মানে ধ্বংশ করে দেয়া।|d_1 e s t r ɔ a r_2 m_1 a n e_2 d̪ʰ_1 ɔ ŋ ʃ o_2 k_1 o r e_2 d̪_1 e ʲ a_2
aa859da4-7485-4459-a367-a556623998f0|গাজ্‌|g_1 a ɟ_2
aa909e40-6b58-4d37-b5b0-ec2a14ca19f3|আন্দাজ করে কোথা বলার কি দরকার!|a_1 n d̪ a ɟ_2 k_1 o r e_2 k_1 o t̪ʰ a_2 b_1 ɔ l a r_2 k_1 i_2 d̪_1 ɔ r k a r_2
aa9f263e-7c7c-4744-b6c0-5c582e36f91f|গুড ডে মিস্টার ফ্রস্ট, আপনার জন্যই অপেক্ষা করছিলাম।|g_1 u d_2 d_1 e_2 m_1 i s t a r_2 pʰ_1 r ɔ s t_2 a_1 p n a r_2 ɟ_1 o n n o i̯_2 ɔ_1 p e k kʰ a_2 k_1 o r cʰ i l a m_2
aaa24170-648c-4151-afe7-72a2c7317734|ভেনাস ইতালির একটি শহর।|bʰ_1 e n a s_2 i_1 t̪ a l i r_2 e_1 k t i_2 ʃ_1 ɔ h o r_2
aaab168c-da04-442f-a520-0312c0e084b2|জবর যের পেশ আরবি হরফ।|ɟ_1 ɔ b o r_2 ɟ_1 e r_2 p_1 e ʃ_2 a_1 r b i_2 h_1 ɔ r o pʰ_2
aaabf911-29de-4bb7-ab4f-34213193e9df|বিকেএসপি পুনর্বাসন স্কোয়াড গড়েছে।|b_1 i k e e s p i_2 p_1 u n o r b b a ʃ o n_2 s_1 k o ʷ a d_2 g_1 o ɽ e cʰ e_2
aacfa1ab-37fa-4dd5-bd43-f373cd5c2688|আইর শব্দের অর্থ কি?|a_1 i̯ r_2 ʃ_1 ɔ b d̪ e r_2 ɔ_1 r t̪ t̪ʰ o_2 k_1 i_2
aad95d58-c120-4168-aea0-5900a131dbd3|চলচ্চিত্রে খলনায়িকার আবির্ভাব।|c_1 ɔ l o c c i t̪ r e_2 kʰ_1 ɔ l n a ʲ ʲ i k a r_2 a_1 b i r b bʰ a b_2
aaed3e8d-0a64-4e9b-80a7-5b92097f0ff7|অভদ্রতার ফলাফল তার মেজাজ সবসময় চিটচিটে হয়ে থাকে।|ɔ_1 bʰ ɔ d̪ d̪ r o t̪ a r_2 pʰ_1 ɔ l a p ɔ l_2 t̪_1 a r_2 m_1 e ɟ a ɟ_2 ʃ_1 ɔ b ʃ o m ɔ ʲ_2 c_1 i t c i t e_2 h_1 o ʲ e_2 t̪ʰ_1 a k e_2
aafd8906-ed00-488c-9604-9fd2f7ebb5d9|পৃষ্ঠা নাম্বার কত?|p_1 r i ʃ tʰ a_2 n_1 a m b a r_2 k_1 ɔ t̪ o_2
aaffcb94-a3dc-4066-b733-7f0b5d2fd700|বাঙালিদের অ্যাথলেটদের দল, টাইগাররা উডসকে টপকে পৌঁছালেন সেরা দশে।|b_1 a ŋ a l i d̪ e r_2 æ_1 t̪ʰ l e t d̪ e r_2 d̪_1 ɔ l_2 t_1 a i̯ g a r r a_2 u_1 d s k e_2 t_1 o p k e_2 p_1 õ u̯ cʰ a l e n_2 ʃ_1 e r a_2 d̪_1 ɔ ʃ e_2
ab017fac-8804-42eb-b256-4ff8e448316c|ঘোংড়া ঘোড়া ঘড়ি|gʰ_1 o ŋ ɽ a_2 gʰ_1 o ɽ a_2 gʰ_1 o ɽ i_2
ab01d4b0-59b1-4592-a4a7-ef07a6be4357|গেঙ্খুল্যা|g_1 e ŋ kʰ u l l a_2
ab07d037-c0bd-4255-8a2f-de5909ad274d|ক্ষমতাধর এই তকমা তো খালি পুরুষদের!|kʰ_1 ɔ m o t̪ a d̪ʰ ɔ r_2 e_1 i̯_2 t̪_1 ɔ k m a_2 t̪_1 o_2 kʰ_1 a l i_2 p_1 u r u ʃ d̪ e r_2
ab17cd93-95a2-4e50-a8bd-66641a9ddf4e|পেচ্ছাব করে দিলো শিশুটি|p_1 e c cʰ a b_2 k_1 o r e_2 d̪_1 i l o_2 ʃ_1 i ʃ u t i_2
ab192f99-587b-487b-82ce-d85834189368|বুথফেরত তিনজনে পর্ষদে ফক্সকন ফলোআপে|b_1 u t̪ʰ pʰ e r o t̪_2 t̪_1 i n ɟ ɔ n e_2 p_1 ɔ r ʃ ɔ d̪ e_2 pʰ_1 ɔ k s k ɔ n_2 pʰ_1 ɔ l o a p e_2
ab1c1143-b93b-45c6-a737-d68a4e565791|সে অঙ্গীকারকরণ এ স্বাক্ষর করেছে।|ʃ_1 e_2 o_1 ŋ g i k a r k ɔ r o n_2 e ʃ_1 a k kʰ o r_2 k_1 o r e cʰ e_2
ab228fe5-f243-41c0-991b-58168b093e9e|তার সাথে পাঁইট্ করে আমি পারবো না।|t̪_1 a r_2 ʃ_1 a t̪ʰ e_2 p_1 ã i̯ t_2 k_1 o r e_2 a_1 m i_2 p_1 a r b o_2 n_1 a_2
ab251006-1609-44fb-bb3e-aa7732759f0d|নুহিন আমার স্কেচ করেছে।|n_1 u h i n_2 a_1 m a r_2 s_1 k e c_2 k_1 o r e cʰ e_2
ab276fbc-01be-4af5-9b91-06c83c6d58f9|বোতলটি যথাস্থানের পাশে রাখো।|b_1 o t̪ o l t i_2 ɟ_1 ɔ t̪ʰ a s t̪ʰ a n e r_2 p_1 a ʃ e_2 r_1 a kʰ o_2
ab3012ef-2346-453e-ac0e-29f8dd510257|দায়িত্বটি আরেকজনরে দিয়ে দিন।|d̪_1 a ʲ i t̪ t̪ o t i_2 a_1 r e k ɟ ɔ n r e_2 d̪_1 i ʲ e_2 d̪_1 i n_2
ab3057f2-f208-44bd-a03d-8e036de4b31b|সবার সামনে হাতধরা ভালো না।|ʃ_1 ɔ b a r_2 ʃ_1 a m n e_2 h_1 a t̪ d̪ʰ ɔ r a_2 bʰ_1 a l o_2 n_1 a_2
ab3260ea-2273-4291-a74b-95d6d4f6228e|নির্দ্বিধ মানে সংকোচ নাই এমন।|n_1 i r d̪ i d̪ʰ o_2 m_1 a n e_2 ʃ_1 ɔ ŋ k o c_2 n_1 a i̯_2 æ_1 m o n_2
ab35c752-7102-4b9f-b250-5df8d21b74de|আমার কোন শত্রু নেই।|a_1 m a r_2 k_1 o n_2 ʃ_1 o t̪ t̪ r u_2 n_1 e i̯_2
ab365a5a-5915-4b14-9264-5d5a211594ed|সিরাজউদ্দৌলা বাংলার শেষ স্বাধীন নবাব ছিলেন।|ʃ_1 i r a ɟ u d̪ d̪ o u̯ l a_2 b_1 a ŋ l a r_2 ʃ_1 e ʃ_2 ʃ_1 a d̪ʰ i n_2 n_1 ɔ b a b_2 cʰ_1 i l e n_2
ab3ff4b4-d22e-45f2-b5f9-b3ca94d3351d|টেনে হিঁচড়ে নিয়ে যাও।|t_1 e n e_2 h_1 ĩ c ɽ e_2 n_1 i ʲ e_2 ɟ_1 a o̯_2
ab430daf-2d9b-4fbd-af0e-91e9a0faec27|খাগড়াছড়ির কিছু ইউনিয়নের নাম চেংমারয়া,আফলন্ত, রাইংখ্যাং|kʰ_1 a g ɽ a cʰ o ɽ i r_2 k_1 i cʰ u_2 i_1 u̯ n i ʲ o n e r_2 n_1 a m_2 c_1 e ŋ m a r ɔ ʲ a_2 a_1 pʰ l o n t̪ o_2 r_1 a i̯ ŋ kʰ a ŋ_2
ab482b87-e1fc-4fde-91f3-f31cd5607096|কেত্|k_1 e t̪_2
ab493137-98e1-4eb4-9290-91176f67cd94|দুম দুল দুস্থ দুহাত দেও|d̪_1 u m_2 d̪_1 u l_2 d̪_1 u s t̪ʰ o_2 d̪_1 u h a t̪_2 d̪_1 æ o̯_2
ab513889-65e5-4008-80bc-a815bd025399|ছফুর উদ্দিন খাৎমে কুরআন শেষ করেছেন।|cʰ_1 o pʰ u r_2 u_1 d̪ d̪ i n_2 kʰ_1 a t̪ m e_2 k_1 u r a n_2 ʃ_1 e ʃ_2 k_1 o r e cʰ e n_2
ab521123-d639-4557-b68c-47ade47c0cfa|এসো ঘুরে আসি দুজনে?|e_1 ʃ o_2 gʰ_1 u r e_2 a_1 ʃ i_2 d̪_1 u ɟ ɔ n e_2
ab5a1c57-de67-43bc-8bb1-3c07de71ffb9|উচ্ছৃঙ্খলতার অ্যাডভোকেসির জন্য তার গুষ্ঠির বদনাম হয়েছে।|u_1 s s r i ŋ kʰ ɔ l o t̪ a r_2 æ_1 d bʰ o k e s i r_2 ɟ_1 o n n o_2 t̪_1 a r_2 g_1 u ʃ tʰ i r_2 b_1 ɔ d̪ n a m_2 h_1 e ʲ e cʰ e_2
ab66426a-6777-45ba-b079-e4df3b677b0c|কেউও আমার খোঁজ নিলো না।|k_1 e u̯ o_2 a_1 m a r_2 kʰ_1 õ ɟ_2 n_1 i l o_2 n_1 a_2
ab677e96-7fc7-4d49-8dbc-140bc2578382|নচেড়ে|n_1 ɔ c e ɽ e_2
ab758a04-63f0-4ed3-bc85-41de802d1fcf|তার এই নিষ্পাপ সৌন্দর্যের কাছে যেন পৃথিবীর অন্য সব সৌন্দর্য হার মেনে যায়!|t̪_1 a r_2 e_1 i̯_2 n_1 i ʃ p a p_2 ʃ_1 o u̯ n d̪ ɔ r ɟ e r_2 k_1 a cʰ e_2 ɟ_1 e n o_2 p_1 r i t̪ʰ i b i r_2 o_1 n n o_2 ʃ_1 ɔ b_2 ʃ_1 o u̯ n d̪ ɔ r ɟ o_2 h_1 a r_2 m_1 e n e_2 ɟ_1 a ʲ_2
